1	0	0	0	1
2	1	0	0	1
3	2	0	0	1
4	3	0	0	1
5	4	0	0	1
6	5	0	0	1
7	6	0	0	1
8	7	0	0	1
9	8	0	0	1
10	9	0	0	1
11	10	0	0	1
12	11	0	0	1
13	12	0	0	1
14	13	0	0	1
15	14	0	0	1
16	15	0	0	1
17	16	0	0	1
18	17	0	0	1
19	18	0	0	1
20	19	0	0	1
21	20	0	0	1
22	21	0	0	1
23	22	0	0	1
24	23	0	0	1
25	24	0	0	1
26	25	0	0	1
27	26	0	0	1
28	27	0	0	1
29	28	0	0	1
30	29	0	0	1
31	30	0	0	1
32	31	0	0	1
33	32	0	0	1
34	33	0	0	1
35	34	0	0	1
36	35	0	0	1
37	36	0	0	1
38	37	0	0	1
39	38	0	0	1
40	39	0	0	1
41	40	0	0	1
42	41	0	0	1
43	42	0	0	1
44	43	0	0	1
45	44	0	0	1
46	45	0	0	1
47	46	0	0	1
48	47	0	0	1
49	48	0	0	1
50	49	0	0	1
51	50	0	0	1
52	51	0	0	1
53	52	0	0	1
54	53	0	0	1
55	54	0	0	1
56	55	0	0	1
57	56	0	0	1
58	57	0	0	1
59	58	0	0	1
60	59	0	0	1
61	60	0	0	1
62	61	0	0	1
63	62	0	0	1
64	63	0	0	1
65	64	0	0	1
66	65	0	0	1
67	66	0	0	1
68	67	0	0	1
69	68	0	0	1
70	69	0	0	1
71	70	0	0	1
72	71	0	0	1
73	72	0	0	1
74	73	0	0	1
75	74	0	0	1
76	75	0	0	1
77	0	1	0	1
78	1	1	1	0
79	2	1	1	0
80	3	1	1	0
81	4	1	1	0
82	5	1	1	0
83	6	1	1	0
84	7	1	1	0
85	8	1	1	0
86	9	1	1	0
87	10	1	1	0
88	11	1	1	0
89	12	1	1	0
90	13	1	1	0
91	14	1	1	0
92	15	1	1	0
93	16	1	1	0
94	17	1	1	0
95	18	1	1	0
96	19	1	1	0
97	20	1	1	0
98	21	1	1	0
99	22	1	1	0
100	23	1	1	0
101	24	1	1	0
102	25	1	1	0
103	26	1	1	0
104	27	1	1	0
105	28	1	1	0
106	29	1	1	0
107	30	1	1	0
108	31	1	1	0
109	32	1	1	0
110	33	1	1	0
111	34	1	1	0
112	35	1	1	0
113	36	1	1	0
114	37	1	1	0
115	38	1	1	0
116	39	1	1	0
117	40	1	1	0
118	41	1	1	0
119	42	1	1	0
120	43	1	1	0
121	44	1	1	0
122	45	1	1	0
123	46	1	1	0
124	47	1	1	0
125	48	1	1	0
126	49	1	1	0
127	50	1	1	0
128	51	1	1	0
129	52	1	1	0
130	53	1	1	0
131	54	1	1	0
132	55	1	1	0
133	56	1	1	0
134	57	1	1	0
135	58	1	1	0
136	59	1	1	0
137	60	1	1	0
138	61	1	1	0
139	62	1	1	0
140	63	1	1	0
141	64	1	1	0
142	65	1	1	0
143	66	1	1	0
144	67	1	1	0
145	68	1	1	0
146	69	1	1	0
147	70	1	1	0
148	71	1	1	0
149	72	1	1	0
150	73	1	1	0
151	74	1	1	0
152	75	1	0	1
153	0	2	0	1
154	1	2	1	0
155	2	2	1	0
156	3	2	1	0
157	4	2	1	0
158	5	2	1	0
159	6	2	1	0
160	7	2	1	0
161	8	2	1	0
162	9	2	1	0
163	10	2	1	0
164	11	2	1	0
165	12	2	1	0
166	13	2	1	0
167	14	2	1	0
168	15	2	1	0
169	16	2	1	0
170	17	2	1	0
171	18	2	1	0
172	19	2	1	0
173	20	2	1	0
174	21	2	1	0
175	22	2	1	0
176	23	2	1	0
177	24	2	1	0
178	25	2	1	0
179	26	2	1	0
180	27	2	1	0
181	28	2	1	0
182	29	2	1	0
183	30	2	1	0
184	31	2	1	0
185	32	2	1	0
186	33	2	1	0
187	34	2	1	0
188	35	2	1	0
189	36	2	1	0
190	37	2	1	0
191	38	2	1	0
192	39	2	1	0
193	40	2	1	0
194	41	2	1	0
195	42	2	1	0
196	43	2	1	0
197	44	2	1	0
198	45	2	1	0
199	46	2	1	0
200	47	2	1	0
201	48	2	1	0
202	49	2	1	0
203	50	2	1	0
204	51	2	1	0
205	52	2	1	0
206	53	2	1	0
207	54	2	1	0
208	55	2	1	0
209	56	2	1	0
210	57	2	1	0
211	58	2	1	0
212	59	2	1	0
213	60	2	1	0
214	61	2	1	0
215	62	2	1	0
216	63	2	1	0
217	64	2	1	0
218	65	2	1	0
219	66	2	1	0
220	67	2	1	0
221	68	2	1	0
222	69	2	1	0
223	70	2	1	0
224	71	2	1	0
225	72	2	1	0
226	73	2	1	0
227	74	2	1	0
228	75	2	0	1
229	0	3	0	1
230	1	3	1	0
231	2	3	1	0
232	3	3	1	0
233	4	3	1	0
234	5	3	1	0
235	6	3	1	0
236	7	3	1	0
237	8	3	1	0
238	9	3	1	0
239	10	3	1	0
240	11	3	1	0
241	12	3	1	0
242	13	3	1	0
243	14	3	1	0
244	15	3	1	0
245	16	3	1	0
246	17	3	1	0
247	18	3	1	0
248	19	3	1	0
249	20	3	1	0
250	21	3	1	0
251	22	3	1	0
252	23	3	1	0
253	24	3	1	0
254	25	3	1	0
255	26	3	1	0
256	27	3	1	0
257	28	3	1	0
258	29	3	1	0
259	30	3	1	0
260	31	3	1	0
261	32	3	1	0
262	33	3	1	0
263	34	3	1	0
264	35	3	1	0
265	36	3	1	0
266	37	3	1	0
267	38	3	1	0
268	39	3	1	0
269	40	3	1	0
270	41	3	1	0
271	42	3	1	0
272	43	3	1	0
273	44	3	1	0
274	45	3	1	0
275	46	3	1	0
276	47	3	1	0
277	48	3	1	0
278	49	3	1	0
279	50	3	1	0
280	51	3	1	0
281	52	3	1	0
282	53	3	1	0
283	54	3	1	0
284	55	3	1	0
285	56	3	1	0
286	57	3	1	0
287	58	3	1	0
288	59	3	1	0
289	60	3	1	0
290	61	3	1	0
291	62	3	1	0
292	63	3	1	0
293	64	3	1	0
294	65	3	1	0
295	66	3	1	0
296	67	3	1	0
297	68	3	1	0
298	69	3	1	0
299	70	3	4	1
300	71	3	1	0
301	72	3	1	0
302	73	3	1	0
303	74	3	1	0
304	75	3	0	1
305	0	4	0	1
306	1	4	1	0
307	2	4	1	0
308	3	4	1	0
309	4	4	2	1
310	5	4	2	1
311	6	4	2	1
312	7	4	2	1
313	8	4	2	1
314	9	4	2	1
315	10	4	2	1
316	11	4	2	1
317	12	4	2	1
318	13	4	2	1
319	14	4	2	1
320	15	4	2	1
321	16	4	2	1
322	17	4	2	1
323	18	4	2	1
324	19	4	2	1
325	20	4	1	0
326	21	4	1	0
327	22	4	1	0
328	23	4	2	1
329	24	4	2	1
330	25	4	2	1
331	26	4	2	1
332	27	4	2	1
333	28	4	2	1
334	29	4	2	1
335	30	4	2	1
336	31	4	2	1
337	32	4	2	1
338	33	4	2	1
339	34	4	2	1
340	35	4	2	1
341	36	4	2	1
342	37	4	2	1
343	38	4	2	1
344	39	4	1	0
345	40	4	1	0
346	41	4	1	0
347	42	4	2	1
348	43	4	2	1
349	44	4	2	1
350	45	4	2	1
351	46	4	2	1
352	47	4	2	1
353	48	4	2	1
354	49	4	2	1
355	50	4	2	1
356	51	4	2	1
357	52	4	2	1
358	53	4	2	1
359	54	4	2	1
360	55	4	2	1
361	56	4	2	1
362	57	4	2	1
363	58	4	1	0
