1	59	2	2	0
2	59	5	2	0
3	59	8	2	0
4	59	11	2	0
5	59	14	2	0
6	59	17	2	0
7	59	20	2	0
8	59	23	2	0
9	59	26	2	0
10	59	29	2	0
11	59	32	2	0
12	59	35	2	0
13	59	38	2	0
14	59	41	2	0
15	59	44	2	0
16	62	2	2	0
17	62	5	2	0
18	62	8	2	0
19	62	11	2	0
20	62	14	2	0
21	62	17	2	0
22	62	20	2	0
23	62	23	2	0
24	62	26	2	0
25	62	29	2	0
26	62	32	2	0
27	62	35	2	0
28	62	38	2	0
29	62	41	2	0
30	62	44	2	0
31	65	2	2	0
32	65	5	2	0
33	65	8	2	0
34	65	11	2	0
35	65	14	2	0
36	65	17	2	0
37	65	20	2	0
38	65	23	2	0
39	65	26	2	0
40	65	29	2	0
41	65	32	2	0
42	65	35	2	0
43	65	38	0	0
44	65	41	0	0
45	65	44	0	0
46	68	2	0	0
47	68	5	0	0
48	68	8	0	0
49	68	11	0	0
50	68	14	0	0
51	68	17	0	0
52	68	20	0	0
53	68	23	0	0
54	68	26	0	0
55	68	29	0	0
56	68	32	0	0
57	68	35	0	0
58	68	38	0	0
