1	1	1	1	0
2	1	6	1	0
3	1	11	1	0
4	1	16	1	0
5	1	21	1	0
6	1	26	1	0
7	1	31	1	0
8	1	36	1	0
9	1	41	1	0
10	1	46	1	0
11	1	51	1	0
12	1	56	1	0
13	1	61	1	0
14	1	66	1	0
15	1	71	1	0
16	1	76	1	0
17	1	81	1	0
18	1	86	1	0
19	5	1	1	0
20	5	6	1	0
21	5	11	1	0
22	5	16	1	0
23	5	21	1	0
24	5	26	1	0
25	5	31	1	0
26	5	36	1	0
27	5	41	1	0
28	5	46	1	0
29	5	51	1	0
30	5	56	1	0
31	5	61	1	0
32	5	66	1	0
33	5	71	1	0
34	5	76	1	0
35	5	81	1	0
36	5	86	1	0
37	9	1	1	0
38	9	6	1	0
39	9	11	1	0
40	9	16	1	0
41	9	21	1	0
42	9	26	1	0
43	9	31	1	0
44	9	36	1	0
45	9	41	1	0
46	9	46	1	0
47	9	51	1	0
48	9	56	1	0
49	9	61	1	0
50	9	66	1	0
51	9	71	1	0
52	9	76	1	0
53	9	81	1	0
54	9	86	1	0
55	13	1	1	0
56	13	6	1	0
57	13	11	1	0
58	13	16	1	0
59	13	21	1	0
60	13	26	1	0
61	13	31	1	0
62	13	36	1	0
63	13	41	1	0
64	13	46	1	0
65	13	51	1	0
66	13	56	1	0
67	13	61	1	0
68	13	66	1	0
69	13	71	1	0
70	13	76	1	0
71	13	81	1	0
72	13	86	1	0
73	17	1	1	0
74	17	6	1	0
75	17	11	1	0
76	17	16	1	0
77	17	21	1	0
78	17	26	1	0
79	17	31	1	0
80	17	36	1	0
81	17	41	1	0
82	17	46	1	0
83	17	51	1	0
84	17	56	1	0
85	17	61	1	0
86	17	66	1	0
87	17	71	1	0
88	17	76	1	0
89	17	81	1	0
90	17	86	1	0
91	36	1	1	0
92	36	6	1	0
93	36	11	1	0
94	36	16	1	0
95	36	21	1	0
96	36	26	1	0
97	36	31	1	0
98	36	36	1	0
99	36	41	1	0
100	36	46	1	0
101	36	51	1	0
102	36	56	1	0
103	36	61	1	0
104	36	66	1	0
105	36	71	1	0
106	36	76	1	0
107	36	81	1	0
108	36	86	1	0
109	55	1	1	0
110	55	6	1	0
111	55	11	1	0
112	55	16	1	0
113	55	21	1	0
114	55	26	1	0
115	55	31	1	0
116	55	36	1	0
117	55	41	1	0
118	55	46	1	0
119	55	51	1	0
120	55	56	1	0
121	55	61	1	0
122	55	66	1	0
123	55	71	1	0
124	55	76	1	0
125	55	81	1	0
126	55	86	1	0
127	74	1	1	0
128	74	6	1	0
129	74	11	1	0
130	74	16	1	0
131	74	21	1	0
132	74	26	1	0
133	74	31	1	0
134	74	36	1	0
135	74	41	1	0
136	74	46	1	0
137	74	51	1	0
138	74	56	1	0
139	74	61	1	0
140	74	66	1	0
141	74	71	1	0
142	74	76	1	0
143	74	81	1	0
144	74	86	1	0
145	93	1	1	0
146	93	6	1	0
147	93	11	1	0
148	93	16	1	0
149	93	21	1	0
150	93	26	1	0
151	93	31	1	0
152	93	36	1	0
153	93	41	1	0
154	93	46	1	0
155	93	51	1	0
156	93	56	1	0
157	93	61	1	0
158	93	66	1	0
159	93	71	1	0
160	93	76	1	0
161	93	81	1	0
162	93	86	1	0
163	112	1	1	0
164	112	6	1	0
165	112	11	1	0
166	112	16	1	0
167	112	21	1	0
168	112	26	1	0
169	112	31	1	0
170	112	36	1	0
171	112	41	1	0
172	112	46	1	0
173	112	51	1	0
174	112	56	1	0
175	112	61	1	0
176	112	66	1	0
177	112	71	1	0
178	112	76	1	0
179	112	81	1	0
180	112	86	1	0
181	131	1	1	0
182	131	6	1	0
183	131	11	1	0
184	131	16	1	0
185	131	21	1	0
186	131	26	1	0
187	131	31	1	0
188	131	36	1	0
189	131	41	1	0
190	131	46	1	0
191	131	51	1	0
192	131	56	1	0
193	131	61	1	0
194	131	66	1	0
195	131	71	1	0
196	131	76	1	0
197	131	81	1	0
198	131	86	1	0
199	135	1	1	0
200	135	6	1	0
201	135	11	1	0
202	135	16	1	0
203	135	21	1	0
204	135	26	1	0
205	135	31	1	0
206	135	36	1	0
207	135	41	1	0
208	135	46	1	0
209	135	51	1	0
210	135	56	1	0
211	135	61	1	0
212	135	66	1	0
213	135	71	1	0
214	135	76	1	0
215	135	81	1	0
216	135	86	1	0
217	139	1	1	0
218	139	6	1	0
219	139	11	1	0
220	139	16	1	0
221	139	21	1	0
222	139	26	1	0
223	139	31	1	0
224	139	36	1	0
225	139	41	1	0
226	139	46	1	0
227	139	51	1	0
228	139	56	1	0
229	139	61	1	0
230	139	66	1	0
231	34	4	0	0
232	34	8	0	0
233	34	12	0	0
234	34	16	0	0
235	34	20	0	0
236	34	24	0	0
237	34	28	0	0
238	34	32	0	0
239	34	36	0	0
240	34	40	0	0
241	34	44	0	0
242	34	48	0	0
243	34	52	0	0
244	34	56	0	0
245	34	60	0	0
246	34	64	0	0
247	34	68	0	0
248	34	72	0	0
249	34	76	0	0
250	34	80	0	0
251	34	84	0	0
252	53	4	0	0
253	53	8	0	0
254	53	12	0	0
255	53	16	0	0
256	53	20	0	0
257	53	24	0	0
258	53	28	0	0
259	53	32	0	0
260	53	36	0	0
261	53	40	0	0
262	53	44	0	0
263	53	48	0	0
264	53	52	0	0
265	53	56	0	0
266	53	60	0	0
267	53	64	0	0
268	53	68	0	0
269	53	72	0	0
270	53	76	0	0
271	53	80	0	0
272	53	84	0	0
273	72	4	0	0
274	72	8	0	0
275	72	12	0	0
276	72	16	0	0
277	72	20	0	0
278	72	24	0	0
279	72	28	0	0
280	72	32	0	0
281	72	36	0	0
282	72	40	0	0
283	72	44	0	0
284	72	48	0	0
285	72	52	0	0
286	72	56	0	0
287	72	60	0	0
288	72	64	0	0
289	72	68	0	0
290	72	72	0	0
291	72	76	0	0
292	72	80	0	0
293	72	84	0	0
294	91	4	0	0
295	91	8	0	0
296	91	12	0	0
297	91	16	0	0
298	91	20	0	0
299	91	24	0	0
300	91	28	0	0
301	91	32	0	0
302	91	36	0	0
303	91	40	0	0
304	91	44	0	0
305	91	48	0	0
306	91	52	0	0
307	91	56	0	0
308	91	60	0	0
309	91	64	0	0
310	91	68	0	0
311	91	72	0	0
312	91	76	0	0
313	91	80	0	0
314	91	84	0	0
315	110	4	0	0
316	110	8	0	0
317	110	12	0	0
318	110	16	0	0
319	110	20	0	0
320	110	24	0	0
321	110	28	0	0
322	110	32	0	0
323	110	36	0	0
324	110	40	0	0
325	110	44	0	0
326	110	48	0	0
327	110	52	0	0
328	110	56	0	0
329	110	60	0	0
330	110	64	0	0
